,country,year,%_of_agricultural_gva_produced_by_irrigated_agriculture,%_of_agricultural_water_managed_area_equipped_for_irrigation,%_of_total_country_area_cultivated,agricultural_water_withdrawal,agricultural_water_withdrawal_as_%_of_total_renewable_water_resources,agricultural_water_withdrawal_as_%_of_total_water_withdrawal,agriculture_value_added_%_gdp,cultivated_area_arable_land_plus_permanent_crops,dam_capacity_per_capita,dependency_ratio,gdp_per_capita,groundwater_accounted_inflow,groundwater_entering_the_country_total,industrial_water_withdrawal,municipal_water_withdrawal,national_rainfall_index,population_density,ratio_between_rainfed_and_irrigated_yields,rural_population,industrial_water_use_efficiency,irrigated_agriculture_water_use_efficiency,services_water_use_efficiency,water_use_efficiency,water_stress,surface_water_entering_the_country_total,surface_water_leaving_the_country_to_other_countries_total,total_agricultural_water_managed_area,total_area_of_the_country_excl_coastal_water,total_dam_capacity,total_internal_renewable_water_resources,total_internal_renewable_water_resources_per_capita,total_population,total_population_with_access_to_safe_drinking_water,total_renewable_groundwater,total_renewable_water_resources_per_capita,total_water_withdrawal,total_water_withdrawal_per_capita,urban_population,water_resources_total_external_renewable
23,Mali,2024,3.6062342278149386,59.36269114519815,5.206839930396316,5.075000207998054,4.229166840031711,97.85962128762644,34.77494094965963,6457.467576343356,589.2338573518384,50.0,976.7643479388469,0.0,0.0,0.0039999935604317005,0.10700005151654544,577.6,18.184437416410724,1.214,12017.973430874299,1097.9763729577658,0.04704183960374264,65.58673846108796,2.364355569157374,8.003086810347886,60.0,50.0,625.0948350719399,124019.0,13.795072428215596,60.0,2566.554716681342,22554.44592220347,77.05873778937662,20.0,5133.109475788415,5.186000253075031,220.74492305010398,10533.710908640394,60.0
24,Mali,2025,3.606220937346716,59.36285968814611,5.191774280084774,5.075000259834886,4.229166883229071,97.85962109528667,34.622085949659635,6438.783016384578,566.3240727660185,50.0,1004.1654495564844,0.0,0.0,0.003999991955576182,0.10700006435538935,577.6,18.648534607965274,1.214,12178.080797141003,1140.620313613807,0.047600723587804275,67.48338754884686,2.4609010326383505,8.0030869076794,60.0,50.0,625.0946979395303,124019.0,13.79509040308771,60.0,2467.570905756058,23130.63578072316,77.07342223657449,20.0,4935.141865806458,5.1860003161458526,211.9090960584267,10941.082622509019,60.0
20,Belize,2021,6.021691378172231,100.0,5.3707266332165045,0.0684,0.3147142726,67.7227722772,11.267889875798854,123.36470810300233,306.0226677631672,29.7874298334,3818.049065859337,0.0,0.0,0.0212,0.0114,2013.0,17.629212015725948,1.778,218.8063567159843,7.07156562057732,0.15978216589899152,67.64956081224034,13.220422527510594,1.2602944847,6.042,0.0,3.548000448008442,2297.0,0.1217120422418606,15.26,37582.165646902125,404.9430000005087,99.50001334049979,7.51,53526.263970049695,0.101,248.74172789616276,187.1064503316718,6.474
21,Belize,2022,6.021691953144442,100.0,5.421657052667814,0.0684,0.3147142726,67.7227722772,10.98993379566792,124.53347146488004,305.8587043998057,29.7874298334,3344.5179173026,0.0,0.0,0.0212,0.0114,2013.0,17.947670875125947,1.778,222.78771342593055,7.0577676853773195,0.16389899389899154,47.25613631117145,13.163883840510062,1.2602944847,6.042,0.0,3.548000896016869,2297.0,0.12172402426649015,15.26,36805.382955356625,412.25800000042125,99.500025044645,7.51,52419.93405588263,0.101,243.60050673999945,191.04973136646004,6.474
22,Belize,2023,6.021692528116654,100.0,5.472587472119123,0.0684,0.3147142726,67.7227722772,10.711977715536985,125.70223482675776,305.6947410364442,29.7874298334,2870.9867687458627,0.0,0.0,0.0212,0.0114,2013.0,18.266129734525947,1.778,226.76907013587677,7.043969750177319,0.16801582189899156,26.862711810102567,13.107345153509531,1.2602944847,6.042,0.0,3.5480013440252964,2297.0,0.1217360062911197,15.26,36028.60026381112,419.5730000003338,99.50003674879022,7.51,51313.604141715565,0.101,238.45928558383616,194.9930124012483,6.474
23,Belize,2024,6.021693103088865,100.0,5.523517891570433,0.0684,0.3147142726,67.7227722772,10.434021635406049,126.87099818863547,305.53077767308275,29.7874298334,2397.4556201891255,0.0,0.0,0.0212,0.0114,2013.0,18.584588593925947,1.778,230.750426845823,7.030171814977319,0.17213264989899155,6.469287309033675,13.050806466509,1.2602944847,6.042,0.0,3.5480017920337237,2297.0,0.12174798831574926,15.26,35251.817572265616,426.8880000002464,99.50004845293543,7.51,50207.2742275485,0.101,233.31806442767288,198.93629343603655,6.474
24,Belize,2025,6.021693678061077,100.0,5.574448311021742,0.0684,0.3147142726,67.7227722772,10.156065555275113,128.03976155051316,305.36681430972124,29.7874298334,1923.9244716323878,0.0,0.0,0.0212,0.0114,2013.0,18.903047453325946,1.778,234.73178355576925,7.016373879777318,0.17624947789899154,-13.924137192035218,12.994267779508467,1.2602944847,6.042,0.0,3.548002240042151,2297.0,0.12175997034037882,15.26,34475.034880720115,434.20300000015897,99.50006015708065,7.51,49100.944313381435,0.101,228.1768432715096,202.8795744708248,6.474
20,Malaysia,2021,10.7670055615,100.0,25.321946799776644,2.505,0.4318965517,45.6450437318,8.17781150014268,8376.936207104389,683.9851473534974,0.0,10660.565711882131,0.0,0.0,1.641,1.342,3194.0,99.17063578858583,1.566,7422.393902686751,70.7813826014981,1.2027454970201537,157.21163950211871,58.77252863074639,3.459514170298425,0.0,0.0,401.9737654554483,33080.0,22.450196281858386,580.0,17669.44770995214,32806.92730325266,98.19803225500047,64.0,17669.44770995214,5.488,167.189532650662,25902.532000609728,0.0
21,Malaysia,2022,10.7670055615,100.0,25.59552600177664,2.505,0.4318965517,45.6450437318,8.149544018438835,8467.417687700592,674.5019500573035,0.0,10913.00761118597,0.0,0.0,1.641,1.342,3194.0,100.49967846841007,1.566,7337.433527232103,71.91885730112399,1.2151884264862205,160.9203082016824,60.20599785840007,3.479541160798425,0.0,0.0,401.9775309107924,33080.0,22.45020850230134,580.0,17421.336398680003,33247.85560610073,98.19779545230193,64.0,17421.336398680003,5.488,164.84188507420214,26443.101000609728,0.0
22,Malaysia,2023,10.7670055615,100.0,25.869105203776634,2.505,0.4318965517,45.6450437318,8.12127653673499,8557.899168296797,665.0187527611096,0.0,11165.449510489812,0.0,0.0,1.641,1.342,3194.0,101.82872114823432,1.566,7252.473151777454,73.05633200074988,1.2276313559522876,164.62897690124603,61.639467086053735,3.499568151298425,0.0,0.0,401.9812963661365,33080.0,22.450220722744294,580.0,17173.225087407864,33688.78390894881,98.1975586496034,64.0,17173.225087407864,5.488,162.49423749774232,26983.670000609727,0.0
23,Malaysia,2024,10.7670055615,100.0,26.14268440577663,2.505,0.4318965517,45.6450437318,8.093009055031146,8648.380648893,655.5355554649157,0.0,11417.891409793652,0.0,0.0,1.641,1.342,3194.0,103.15776382805856,1.566,7167.512776322806,74.19380670037577,1.2400742854183544,168.3376456008097,63.0729363137074,3.519595141798425,0.0,0.0,401.9850618214806,33080.0,22.450232943187252,580.0,16925.113776135724,34129.71221179688,98.19732184690486,64.0,16925.113776135724,5.488,160.1465899212825,27524.239000609727,0.0
24,Malaysia,2025,10.7670055615,100.0,26.416263607776624,2.505,0.4318965517,45.6450437318,8.0647415733273,8738.862129489204,646.0523581687219,0.0,11670.333309097492,0.0,0.0,1.641,1.342,3194.0,104.48680650788282,1.566,7082.552400868158,75.33128140000166,1.2525172148844212,172.04631430037335,64.50640554136108,3.5396221322984247,0.0,0.0,401.9888272768247,33080.0,22.450245163630207,580.0,16677.002464863588,34570.640514644954,98.19708504420632,64.0,16677.002464863588,5.488,157.79894234482265,28064.808000609726,0.0
20,Malawi,2021,2.650065227958932,59.399293049302216,32.017982863533994,1.1660001889722835,6.7476859049433475,85.9375,24.848473262520052,3793.4876219222083,2.11433914721393,6.5972222222,642.9081957026945,0.0,0.0,0.047700010416232015,0.14310003138223748,1125.000034129701,165.57962135646483,1.359,17160.92726769838,38.308880376336646,0.06585664426153189,39.11611054426573,5.528120103969923,17.504840934094656,1.0,16.98,152.46025363964634,11848.0,0.041755,16.14,817.3050919510247,19617.872769159203,90.21202240072967,2.5,875.0329577717819,1.3568002165368074,69.00546286535206,3679.866679200594,1.14
21,Malawi,2022,2.650065272751817,59.39938419441019,31.989118759965613,1.1660002475453999,6.747686032512124,85.9375,24.486596566481392,3790.0657127806294,2.0460332210908017,6.5972222222,670.0208347026945,0.0,0.0,0.04770002071718309,0.1431000624171542,1125.0000402025037,169.72118565950603,1.359,17573.761056186973,40.24787353027678,0.06938266459842214,37.76450194170419,5.45013119315724,17.504844437965453,1.0,16.98,152.46050727928179,11848.0,0.041755,16.14,790.9070737881088,20108.56438743836,90.22404480097019,2.5,846.7703924473101,1.3568004481456193,67.09323762341164,3826.6162890764363,1.14
22,Malawi,2023,2.6500653175447018,59.399475339518155,31.960254656397233,1.166000306118516,6.747686160080901,85.9375,24.12471987044273,3786.64380363905,1.9777272949676734,6.5972222222,697.1334737026946,0.0,0.0,0.04770003101813418,0.14310009345207092,1125.0000462753064,173.86274996254724,1.359,17986.594844675565,42.18686668421691,0.07290868493531241,36.41289333914264,5.372142282344559,17.504847941836246,1.0,16.98,152.46076091891723,11848.0,0.041755,16.14,764.5090556251931,20599.256005717514,90.2360672012107,2.5,818.5078271228384,1.3568006797544314,65.18101238147123,3973.365898952279,1.14
23,Malawi,2024,2.6500653623375867,59.39956648462613,31.931390552828855,1.1660003646916324,6.747686287649678,85.9375,23.762843174404065,3783.221894497471,1.9094213688445452,6.5972222222,724.2461127026945,0.0,0.0,0.04770004131908526,0.14310012448698764,1125.0000523481092,178.00431426558848,1.359,18399.428633164156,44.125859838157034,0.07643470527220267,35.061284736581094,5.294153371531876,17.504851445707043,1.0,16.98,152.46101455855268,11848.0,0.041755,16.14,738.1110374622774,21089.947623996668,90.24808960145121,2.5,790.2452617983668,1.3568009113632433,63.26878713953083,4120.115508828121,1.14
24,Malawi,2025,2.6500654071304717,59.399657629734094,31.902526449260474,1.1660004232647485,6.747686415218455,85.9375,23.400966478365405,3779.7999853558917,1.8411154427214171,6.5972222222,751.3587517026945,0.0,0.0,0.04770005162003634,0.14310015552190436,1125.000058420912,182.1458785686297,1.359,18812.26242165275,46.064852992097165,0.07996072560909294,33.709676134019546,5.216164460719194,17.504854949577837,1.0,16.98,152.46126819818812,11848.0,0.041755,16.14,711.7130192993616,21580.63924227582,90.26011200169172,2.5,761.982696473895,1.3568011429720555,61.35656189759042,4266.865118703964,1.14
20,Madagascar,2021,45.51432484347445,73.7140424504369,6.1298067628270205,13.0,3.8575667656,95.8707748654238,25.207786244733786,3600.0000000000146,17.294074216428594,0.0,471.7470245623839,0.0,0.0,0.1619000415313866,0.4063600001692772,1541.0,48.32235457651414,1.999,17287.035268034684,14.057452190505874,0.10860154531750006,15.75471075021729,0.7235351692038853,11.261506374428388,0.0,0.0,1126.444282244696,58729.50000000007,0.49346,337.0,11810.73878848831,28379.70309055573,51.499263783744034,55.0,11810.73878848831,13.560196084389784,474.9616564968421,11123.009414249691,0.0
21,Madagascar,2022,45.51434145244829,73.67549395824558,6.129815001350299,13.0,3.8575667656,95.8494209997217,25.980359380350354,3600.0000000000286,16.77549962934816,0.0,470.73777526139884,0.0,0.0,0.16190008260312744,0.4177200001692772,1541.0,49.49782326332152,1.999,17553.02937236099,13.919601963086672,0.10992295729561932,15.483216238563035,0.6967996245198662,11.26150647156964,0.0,0.0,1124.2708285936474,58729.50000000014,0.49346,337.0,11456.655493907587,29070.323903536228,51.49861585771906,55.0,11456.655493907587,13.563472954974307,460.6276456072301,11579.282822060613,0.0
22,Madagascar,2023,45.51435806142213,73.63694546605427,6.129823239873577,13.0,3.8575667656,95.82806713401959,26.75293251596692,3600.000000000043,16.25692504226773,0.0,469.72852596041383,0.0,0.0,0.1619001236748683,0.42908000016927716,1541.0,50.67329195012891,1.999,17819.023476687296,13.781751735667468,0.1112443692737386,15.211721726908777,0.6700640798358471,11.26150656871089,0.0,0.0,1122.097374942599,58729.50000000021,0.49346,337.0,11102.572199326863,29760.944716516722,51.49796793169408,55.0,11102.572199326863,13.566749825558828,446.29363471761803,12035.556229871536,0.0
23,Madagascar,2024,45.51437467039597,73.59839697386295,6.129831478396855,13.0,3.8575667656,95.80671326831748,27.525505651583487,3600.0000000000578,15.738350455187298,0.0,468.7192766594288,0.0,0.0,0.16190016474660915,0.44044000016927715,1541.0,51.8487606369363,1.999,18085.017581013602,13.643901508248266,0.11256578125185787,14.940227215254522,0.6433285351518281,11.26150666585214,0.0,0.0,1119.9239212915502,58729.50000000028,0.49346,337.0,10748.488904746138,30451.56552949722,51.497320005669096,55.0,10748.488904746138,13.57002669614335,431.959623828006,12491.829637682458,0.0
24,Madagascar,2025,45.51439127936981,73.55984848167164,6.1298397169201335,13.0,3.8575667656,95.78535940261537,28.298078787200055,3600.0000000000723,15.219775868106865,0.0,467.71002735844377,0.0,0.0,0.16190020581835,0.4518000001692771,1541.0,53.02422932374368,1.999,18351.01168533991,13.506051280829062,0.11388719322997715,14.668732703600266,0.616592990467809,11.261506762993392,0.0,0.0,1117.7504676405017,58729.50000000035,0.49346,337.0,10394.405610165413,31142.18634247772,51.496672079644114,55.0,10394.405610165413,13.573303566727873,417.62561293839394,12948.103045493379,0.0
20,Luxembourg,2021,-6.193846483264911e-09,100.0,24.58349871667094,0.0003069474295647106,0.008769925863171492,0.6476558655774097,0.19961166005837871,63.67125795160289,97.35435525025905,71.4285714286,121690.48893922662,0.0,0.0,0.0016553995513235824,0.04743378147031987,122.86676922947633,245.68416168400412,1.778,50.82234592760274,1564.9666410768689,-0.0005375629427960461,1197.1287789218652,1177.779217319988,4.190141345278697,0.0,3.1,-0.00036496651005823267,259.0,0.062,1.0,1570.2314419640402,636.3220324327223,100.0,0.08,5495.810042462017,0.049196623675251246,74.2807150018087,559.988700181383,2.5
21,Luxembourg,2022,-1.1752128592004482e-08,100.0,24.58349871667094,0.0003017262663196163,0.008620749544553979,0.6408351819774097,0.18999757377946563,63.67125795160289,95.68362995411736,71.4285714286,126192.4960715313,0.0,0.0,0.0015773977825374356,0.048116114994261966,124.85679319092833,249.661978608159,1.778,50.02915676125718,1621.2558983131114,-0.00019747233007157367,1224.1461502453303,1165.6210313566908,4.259084017921117,0.0,3.1,-0.0004295576917896152,259.0,0.062,1.0,1543.2842110054457,646.6246083488647,100.0,0.08,5401.494731829666,0.049626964666235326,72.32085029139427,567.6656331032779,2.5
22,Luxembourg,2023,-1.7310410700744053e-08,100.0,24.58349871667094,0.0002965051030745221,0.008471573225936464,0.6340144983774098,0.18038348750055255,63.67125795160289,94.01290465797568,71.4285714286,130694.50320383601,0.0,0.0,0.0014993960137512886,0.048798448518204064,126.84681715238032,253.63979553231385,1.778,49.235967594911614,1677.5451555493541,0.00014261828265289876,1251.1635215687952,1153.4628453933935,4.3280266905635365,0.0,3.1,-0.0004941488735209976,259.0,0.062,1.0,1516.3369800468515,656.9271842650071,100.0,0.08,5307.1794211973165,0.050057305657219414,70.36098558097981,575.3425660251727,2.5
23,Luxembourg,2024,-2.286869280948362e-08,100.0,24.58349871667094,0.00029128393982942786,0.00832239690731895,0.6271938147774098,0.17076940122163947,63.67125795160289,92.34217936183398,71.4285714286,135196.5103361407,0.0,0.0,0.0014213942449651418,0.04948078204214616,128.83684111383232,257.6176124564687,1.778,48.44277842856605,1733.8344127855967,0.0004827088953773712,1278.18089289226,1141.3046594300963,4.396969363205957,0.0,3.1,-0.0005587400552523801,259.0,0.062,1.0,1489.3897490882573,667.2297601811495,100.0,0.08,5212.864110564966,0.050487646648203495,68.40112087056538,583.0194989470675,2.5
24,Luxembourg,2025,-2.842697491822319e-08,100.0,24.58349871667094,0.0002860627765843336,0.008173220588701435,0.6203731311774098,0.1611553149427264,63.67125795160289,90.6714540656923,71.4285714286,139698.51746844538,0.0,0.0,0.0013433924761789948,0.050163115566088254,130.82686507528433,261.59542938062356,1.778,47.64958926222049,1790.1236700218394,0.0008227995081018436,1305.198264215725,1129.146473466799,4.465912035848377,0.0,3.1,-0.0006233312369837626,259.0,0.062,1.0,1462.4425181296629,677.5323360972919,100.0,0.08,5118.548799932616,0.050917987639187576,66.44125616015094,590.6964318689623,2.5
20,Benin,2021,1.0093641241077014,77.68339028520002,29.83183866849938,0.059,0.2235695339,25.27402544035684,28.231901879182463,3423.5026105306183,1.8795047575468302,60.9700644183,1294.1744190784505,0.0,0.0,0.03,0.14452080630699823,959.4999620697365,108.33480403102061,1.393,6354.249704986724,75.76255146020694,0.7215828619651977,51.17776685232739,41.467673119481645,0.975243811,0.0,5.8,31.313000129553544,11476.0,0.0235,10.3,823.754987334435,12432.494650034469,77.90179805288594,1.8,2110.572071274018,0.23352080630699826,18.71699452703491,6083.673644720337,16.09
21,Benin,2022,1.0093641234311437,77.68339028520002,30.03662958158817,0.059,0.2235695339,25.326265399752195,28.653939766699537,3447.005220646874,1.8213691022856455,60.9700644183,1334.1362490784504,0.0,0.0,0.03,0.1440459847235547,959.4999553207757,111.03730344001828,1.393,6454.81572654021,79.4548196587653,0.7555883406850312,52.9566708847278,42.90941422310605,0.975243811,0.0,5.8,31.313000235537082,11476.0,0.0235,10.3,798.2884114954784,12742.623335055716,77.9035961056951,1.8,2045.3230815363274,0.23304598472355473,18.132154556746098,6298.513340804409,16.09
22,Benin,2023,1.0093641227545862,77.68339028520003,30.241420494676962,0.059,0.2235695339,25.378505359147546,29.07597765421661,3470.5078307631297,1.763233447024461,60.9700644183,1374.0980790784506,0.0,0.0,0.03,0.14357116314011115,959.4999485718148,113.73980284901593,1.393,6555.381748093695,83.14708785732367,0.7895938194048647,54.735574917128204,44.35115532673044,0.975243811,0.0,5.8,31.31300034152062,11476.0,0.0235,10.3,772.8218356565218,13052.752020076963,77.90539415850427,1.8,1980.0740917986368,0.23257116314011117,17.547314586457286,6513.353036888482,16.09
23,Benin,2024,1.0093641220780285,77.68339028520003,30.44621140776575,0.059,0.2235695339,25.4307453185429,29.498015541733686,3494.0104408793854,1.7050977917632766,60.9700644183,1414.0599090784506,0.0,0.0,0.03,0.14309634155666762,959.4999418228539,116.4423022580136,1.393,6655.94776964718,86.83935605588204,0.8235992981246982,56.514478949528616,45.79289643035484,0.975243811,0.0,5.8,31.31300044750416,11476.0,0.0235,10.3,747.3552598175652,13362.88070509821,77.90719221131343,1.8,1914.8251020609464,0.23209634155666764,16.962474616168475,6728.192732972555,16.09
24,Benin,2025,1.009364121401471,77.68339028520005,30.65100232085454,0.059,0.2235695339,25.48298527793825,29.92005342925076,3517.513050995641,1.6469621365020921,60.9700644183,1454.0217390784505,0.0,0.0,0.03,0.14262151997322406,959.4999350738931,119.14480166701125,1.393,6756.513791200666,90.5316242544404,0.8576047768445318,58.29338298192903,47.23463753397924,0.975243811,0.0,5.8,31.313000553487697,11476.0,0.0235,10.3,721.8886839786086,13673.00939011946,77.9089902641226,1.8,1849.576112323256,0.23162151997322408,16.377634645879663,6943.032429056628,16.09
20,Lithuania,2021,0.16815240210709642,100.0,35.117150780237466,0.05682759764613187,0.2319493781507111,23.190723031867233,3.11355080812522,2292.7999995559458,184.44199836187175,36.8979591837,21386.34927726325,0.0,0.0,0.0564160474958134,0.13770810231164013,585.4,41.08604925000311,1.778,902.2180000181646,194.5488097285829,-0.02785307019241145,236.3822620376568,168.4887526288428,1.833547501887006,9.04,4.86,4.573529047297539,6528.834718979105,0.4952,15.46,5758.224367688577,2682.572067353614,96.60124450584527,1.1,9125.258532810674,0.24397115028182878,90.64670254709439,1938.2103783830069,9.04
21,Lithuania,2022,0.16822277511019043,100.0,35.2396622656375,0.05653365792809965,0.23074962419875716,23.919871305469126,3.0143828081252204,2300.7999995559458,186.95574971019607,36.8979591837,22002.532620016857,0.0,0.0,0.05410510122812061,0.13848603117584918,585.4,40.47675465060386,1.778,892.9440000314564,209.63561118401793,-0.10060103360318393,246.70706614025679,173.2839476177509,1.8329926246628245,9.04,4.86,4.585917593498889,6528.798028550272,0.4952,15.46,5836.701089843242,2642.855134783462,96.60248901164204,1.1,9249.623345560667,0.2485147428072076,93.16594668088973,1935.5165512223027,9.04
22,Lithuania,2023,0.16829314811328444,100.0,35.36217375103753,0.05623971821006743,0.22954987024680323,24.649019579071023,2.9152148081252207,2308.7999995559458,189.4695010585204,36.8979591837,22618.71596277046,0.0,0.0,0.05179415496042781,0.13926396004005823,585.4,39.8674600512046,1.778,883.6700000447483,224.72241263945295,-0.1733489970139564,257.03187024285677,178.07914260665902,1.832437747438643,9.04,4.86,4.598306139700241,6528.761338121439,0.4952,15.46,5915.177811997907,2603.13820221331,96.60373351743878,1.1,9373.988158310662,0.25305833533258637,95.68519081468509,1932.8227240615984,9.04
23,Lithuania,2024,0.16836352111637845,100.0,35.484685236437564,0.055945778492035206,0.2283501162948493,25.378167852672917,2.8160468081252215,2316.7999995559458,191.9832524068447,36.8979591837,23234.899305524068,0.0,0.0,0.049483208692735016,0.1400418889042673,585.4,39.25816545180535,1.778,874.3960000580402,239.80921409488798,-0.24609696042472887,267.3566743454568,182.8743375955671,1.8318828702144616,9.04,4.86,4.610694685901591,6528.724647692606,0.4952,15.46,5993.654534152572,2563.4212696431578,96.60497802323553,1.1,9498.352971060656,0.2576019278579652,98.20443494848044,1930.128896900894,9.04
24,Lithuania,2025,0.16843389411947246,100.0,35.607196721837596,0.05565183877400298,0.22715036234289537,26.107316126274814,2.7168788081252218,2324.7999995559458,194.49700375516903,36.8979591837,23851.082648277672,0.0,0.0,0.04717226242504222,0.14081981776847635,585.4,38.6488708524061,1.778,865.1220000713321,254.896015550323,-0.31884492383550134,277.6814784480568,187.66953258447523,1.8313279929902804,9.04,4.86,4.623083232102942,6528.687957263774,0.4952,15.46,6072.131256307237,2523.7043370730057,96.6062225290323,1.1,9622.71778381065,0.262145520383344,100.7236790822758,1927.4350697401899,9.04
20,Mexico,2021,41.31562174041044,100.0,11.54418858460126,68.2532333111372,14.777009442392782,75.57571696819994,3.783266802760646,22669.833161342514,1168.1096452176255,11.534114689730444,8537.475997191028,0.0,0.0,8.622317964984418,13.545935016485496,1051.9999446170032,66.34121605832289,1.903,25713.426000364336,37.53562451641171,0.27350978107616897,58.236443795352066,11.602689100200513,46.23681838208672,53.31,19.14,7312.239752607995,196438.0,152.28069114863555,409.0,3132.7253562474434,130319.59571684527,96.1014233188108,150.0,3537.820075289679,90.33615521057388,692.1361550880367,109719.22286229138,52.888
21,Mexico,2022,41.0535743808565,100.0,11.446535985936245,68.53086111136498,14.837116615410483,75.48095391955827,3.9152375798460604,22476.099328309265,1155.3972005370583,11.535092018772625,8586.108508943065,0.0,0.0,8.820753075330952,13.709575733003996,1051.9999347626076,67.04709017642288,1.903,25631.23500054355,36.58959572792375,0.2766091467698495,58.40657088302213,11.273146079411672,47.556870297315406,53.31,19.14,7318.99297683396,196438.0,152.28275401578745,409.0,3093.27208577616,131706.2910169687,96.10284663756526,150.0,3493.26547751806,90.80536853770072,687.9045315362979,111362.54221997582,52.888
22,Mexico,2023,40.79152702130256,100.0,11.348883387271231,68.80848891159278,14.897223788428185,75.38619087091662,4.047208356931475,22282.36549527601,1142.6847558564912,11.536069347814808,8634.741020695104,0.0,0.0,9.019188185677484,13.873216449522495,1051.999924908212,67.75296429452288,1.903,25549.04400072277,35.6435669394358,0.27970851246352996,58.57669797069218,10.943603058622834,48.8769222125441,53.31,19.14,7325.746201059925,196438.0,152.28481688293937,409.0,3053.818815304877,133092.98631709215,96.10426995631973,150.0,3448.7108797464402,91.27458186482757,683.672907984559,113005.86157766024,52.888
23,Mexico,2024,40.52947966174861,100.0,11.251230788606216,69.08611671182057,14.957330961445887,75.29142782227497,4.17917913401689,22088.631662242762,1129.972311175924,11.537046676856988,8683.373532447142,0.0,0.0,9.217623296024017,14.036857166040996,1051.9999150538163,68.45883841262288,1.903,25466.853000901985,34.69753815094784,0.2828078781572105,58.746825058362234,10.614060037833994,50.1969741277728,53.31,19.14,7332.49942528589,196438.0,152.2868797500913,409.0,3014.365544833594,134479.68161721557,96.1056932750742,150.0,3404.156281974821,91.74379519195442,679.4412844328201,114649.18093534466,52.888
24,Mexico,2025,40.26743230219467,100.0,11.153578189941204,69.36374451204836,15.017438134463589,75.1966647736333,4.311149911102303,21894.89782920951,1117.259866495357,11.538024005899171,8732.00604419918,0.0,0.0,9.416058406370551,14.200497882559494,1051.9999051994207,69.16471253072288,1.903,25384.662001081204,33.75150936245989,0.28590724385089095,58.916952146032294,10.284517017045154,51.51702604300149,53.31,19.14,7339.2526495118545,196438.0,152.28894261724318,409.0,2974.9122743623107,135866.376917339,96.10711659382866,150.0,3359.6016842032013,92.21300851908126,675.2096608810813,116292.50029302908,52.888
20,Libya,2021,38.80469769777921,100.0,1.16409252298869,4.850002022439001,692.8573464724977,83.19039451111527,4.239282494508626,2048.0414328850948,55.953647139167586,0.0,4132.917847952054,0.0,0.0,0.2800000000068186,0.7000080494251929,140.6,3.958731958780125,2.672,1284.8520141092072,24.69814224395954,0.017664394884467596,-1.878738421188622,5.199874644207104,817.1485806823548,0.0,0.0,399.9999005337417,175954.0,0.38989,0.7,100.4579446001998,6965.355726858943,71.2,0.6,100.4579446001998,5.830005536872293,836.6416011695371,5471.296577572928,0.0
